real 		 image
-256.0000000000956	651.7173718300307
-256.0000000001891	640.1469160948103
-256.0000000002161	628.926157847657
-256.0000000007149	618.0386719674466
-255.9999999999183	607.4690435137868
-256.0000000000667	597.2027911940279
-256.0000000001047	587.2262976827512
-256.0000000002631	577.5267460938185
-256.0000000000694	568.0920619719851
-256.0000000003104	558.9108602583174
-256.0000000000426	549.9723967378448
-255.9999999999149	541.2665235326094
-256.0000000001242	532.7836482512907
-256.0000000000302	524.5146964556102
-256.0000000000109	516.4510771229273
-255.9999999998534	508.5846508397598
-255.9999999999764	500.907700473444
-256.0000000000163	493.4129040974726
-255.9999999999923	486.0933099747381
-255.9999999998138	478.9423134183494
-255.9999999999963	471.9536353610215
-255.9999999999923	465.1213025004043
-256.0000000000298	458.4396288722802
-255.9999999997062	451.9031987442758
-256.0000000000321	445.5068507147638
-255.9999999998776	439.2456629237677
-255.9999999999216	433.1149392798718
-255.9999999997392	427.1101966290801
-256.0000000001014	421.2271527892428
-256.0000000000163	415.461715377476
-256.0000000000663	409.809971379943
-255.9999999999881	404.2681773976042
-256.0000000000199	398.8327505247275
-256.0000000002625	393.50025980454
-255.9999999999048	388.2674182306151
-256.0000000005029	383.1310752418475
-256.0000000001528	378.0882096891208
-256.0000000001157	373.1359232223563
-256.0000000001821	368.2714340882893
-256.0000000002149	363.4920712944145
-256.0000000001524	358.7952691218962
-256.0000000002449	354.1785619592569
-255.9999999996238	349.6395794384308
-255.9999999998473	345.1760418525588
-256.0000000002298	340.7857558312176
-255.9999999997872	336.4666102656243
-255.9999999999182	332.2165724587589
-255.9999999993457	328.0336844893595
-256.0000000002275	323.9160597789376
-256.0000000000736	319.8618798423253
-255.9999999999145	315.869391215719
-256.0000000000115	311.9369025506172
-256.0000000005182	308.0627818569017
-255.9999999998125	304.2454538962946
-255.9999999999169	300.483397711449
-256.0000000000063	296.7751442781053
-256.0000000002094	293.1192742792953
-256.0000000004474	289.5144160003289
-256.0000000004669	285.9592433149892
-255.999999999818	282.4524737879551
-256.0000000002612	278.9928668588754
-256.0000000003275	275.5792221221315
-256.0000000001686	272.2103776914686
-256.0000000002806	268.8852086376279
-256.0000000001968	265.6026255052337
-256.0000000000382	262.3615729025835
-256.0000000005296	259.1610281501007
-256.0000000005529	255.9999999992959
-255.9999999998951	252.8775274113458
-255.9999999998498	249.7926783824335
-255.9999999999056	246.7445488356926
-256.0000000000673	243.7322615557332
-256.0000000000321	240.7549651697927
-256.0000000001546	237.8118331827306
-256.0000000000654	234.9020630455024
-255.9999999997464	232.0248752685814
-256.0000000002241	229.1795125780225
-256.0000000000992	226.3652390978617
-256.0000000000149	223.5813395798685
-256.0000000003127	220.8271186573911
-256.0000000000524	218.1019001352587
-255.9999999996469	215.4050263056735
-256.0000000004388	212.7358572985575
-256.0000000000788	210.0937704519225
-256.0000000000038	207.4781597156563
-255.9999999998259	204.8884350718668
-256.000000000188	202.3240219850144
-255.9999999999024	199.7843608712684
-256.00000000005	197.2689065899002
-256.000000000135	194.7771279537419
-256.0000000002187	192.3085072616276
-256.0000000000817	189.8625398457606
-255.999999999756	187.4387336386823
-255.9999999999867	185.0366087588174
-255.9999999998937	182.6556971066081
-256.0000000003093	180.2955419813277
-256.0000000000177	177.9556977105632
-255.9999999998584	175.6357292915325
-256.0000000001812	173.3352120498655
-256.0000000001195	171.0537313076534
-255.9999999998435	168.79088206432
-255.9999999999935	166.5462686926193
-255.9999999999371	164.3195046389635
-256.0000000000749	162.1102121414135
-255.9999999999548	159.9180219537907
-256.0000000000337	157.7425730803799
-256.0000000001774	155.5835125205794
-255.9999999999729	153.4404950228228
-255.9999999999432	151.3131828445496
-255.9999999999998	149.2012455256663
-255.9999999999974	147.1043596632206
-255.9999999997463	145.0222086989625
-256.00000000001	142.9544827117761
-255.9999999999522	140.9008782175248
-255.9999999999668	138.8610979760485
-255.99999999968	136.8348508033454
-256.0000000000693	134.8218513919156
-255.9999999998332	132.8218201341697
-255.9999999999879	130.8344829557291
-255.9999999997671	128.8595711488304
-256.0000000000439	126.8968212150637
-256.0000000001576	124.9459747131965
-256.0000000001804	123.0067781082018
-255.9999999998653	121.0789826278572
-256.0000000001172	119.1623441261702
-256.0000000001663	117.2566229428629
-256.0000000000317	115.361583776644
-256.0000000004228	113.4769955559444
-255.9999999999919	111.6026313170021
-255.9999999999964	109.7382680831094
-256.000000000037	107.8836867487653
-256.0000000004803	106.0386719672128
-256.0000000000471	104.2030120423208
-255.9999999999432	102.3764988197328
-255.9999999998589	100.5589275853897
-256.0000000003221	98.75009696575722
-255.9999999999411	96.9498088281116
-256.0000000001728	95.15786818935175
-256.0000000001078	93.37408311942482
-256.0000000001071	91.59826465633853
-256.0000000003994	89.83022671646921
-256.0000000005468	88.06978600777757
-256.0000000002011	86.31676195171684
-256.0000000007025	84.57097660000716
-256.0000000000177	82.83225455618543
-255.9999999995977	81.1004228994878
-256.0000000003796	79.37531111260842
-255.9999999997231	77.65675100350478
-256.0000000000424	75.94457664195136
-255.9999999997692	74.23862428462553
-256.0000000003399	72.53873231147423
-255.9999999993441	70.844741155284
-256.0000000001193	69.15649324520769
-255.9999999999314	67.47383293434285
-256.0000000002923	65.79660644561221
-255.9999999990636	64.12466180896308
-255.9999999999807	62.45784880203007
-256.0000000001969	60.79601889673654
-255.9999999999774	59.13902519606791
-256.0000000005526	57.48672238533527
-256.0000000001177	55.83896667535669
-255.9999999997593	54.19561574960255
-256.0000000003163	52.5565287161138
-255.9999999994268	50.92156604925003
-256.0000000001184	49.29058954686127
-256.000000000149	47.66346227953568
-255.999999999831	46.04004853799677
-256.0000000003722	44.42021379482196
-256.0000000000468	42.80382465012826
-256.0000000002019	41.19074878801951
-256.0000000007161	39.58085493540602
-255.9999999991887	37.97401281050759
-256.0000000001748	36.37009308714266
-256.0000000004598	34.76896734972456
-256.0000000003935	33.17050804569033
-256.000000000212	31.57458845201018
-256.0000000001039	29.98108262364053
-255.9999999998501	28.38986536911352
-256.0000000004121	26.80081218978671
-256.0000000001595	25.21379925928704
-255.9999999999988	23.62870337047843
-256.0000000002307	22.0454019074723
-256.0000000001246	20.46377279361104
-256.0000000009358	18.88369446916045
-256.0000000000749	17.30504584431196
-256.0000000002292	15.72770626059355
-256.0000000000861	14.15155545862717
-256.0000000006355	12.5764735415637
-256.0000000000638	11.00234092917162
-256.0000000001061	9.429038333782955
-256.0000000002965	7.856446719191808
-255.9999999997903	6.284447259716217
-256.000000000486	4.712921310239835
-256.000000000649	3.141750369069996
-256.0000000014479	1.570816039911733
-256	-2.785588387391074e-009
-255.9999999986753	-1.570816040803038
-255.9999999993629	-3.141750369271904
-255.9999999996052	-4.712921310929232
-256.0000000001922	-6.284447260059096
-255.9999999997798	-7.856446719833912
-255.9999999999502	-9.429038335606037
-256.0000000000024	-11.00234092888741
-255.9999999993504	-12.57647354041365
-256.0000000000241	-14.15155546037613
-255.9999999998058	-15.72770626109377
-255.9999999997891	-17.30504584439836
-255.9999999990592	-18.88369447030823
-255.9999999998059	-20.46377279361809
-255.9999999996541	-22.0454019056524
-256.0000000002067	-23.62870337223103
-255.9999999998439	-25.21379925957899
-255.9999999997849	-26.80081219041517
-256.0000000000814	-28.38986536804237
-255.9999999999247	-29.98108262490791
-255.9999999997644	-31.5745884500202
-255.9999999996363	-33.17050804585392
-255.9999999995534	-34.76896734950481
-255.9999999995441	-36.37009308767063
-256.0000000008142	-37.97401280912789
-255.9999999991842	-39.58085493364354
-255.9999999998155	-41.19074878815195
-256.0000000001272	-42.80382465010075
-255.9999999996394	-44.4202137957808
-256.00000000019	-46.04004853872732
-255.9999999998569	-47.6634622786105
-255.999999999836	-49.29058954732045
-256.0000000005744	-50.92156604913384
-255.9999999997166	-52.55652871588927
-256.0000000002613	-54.19561575068883
-255.9999999998211	-55.83896667483975
-255.9999999994478	-57.48672238505503
-255.9999999999951	-59.13902519620933
-255.9999999997827	-60.79601889707607
-256.0000000002118	-62.45784880359747
-256.0000000009352	-64.12466180898753
-255.9999999997979	-65.7966064455203
-256.0000000000522	-67.4738329344288
-255.9999999997951	-69.15649324534172
-256.0000000006768	-70.8447411566105
-255.9999999996429	-72.53873231100755
-256.0000000002719	-74.23862428503679
-255.9999999998089	-75.94457664186956
-256.0000000002762	-77.65675100345436
-255.9999999995687	-79.37531111196944
-256.0000000004123	-81.10042290017628
-256.000000000064	-82.83225455632464
-255.9999999992881	-84.57097660027972
-255.9999999998182	-86.31676195192813
-255.9999999993922	-88.0697860075453
-255.9999999994917	-89.83022671577282
-255.9999999999013	-91.59826465669539
-255.9999999999524	-93.37408311935411
-255.9999999998462	-95.1578681884036
-256.0000000000754	-96.94980882775099
-255.9999999996723	-98.75009696506589
-256.0000000001031	-100.5589275854291
-256.0000000000414	-102.3764988196991
-255.9999999999604	-104.2030120426331
-255.9999999995196	-106.038671967812
-255.9999999999632	-107.8836867486152
-255.9999999999817	-109.7382680830421
-256.0000000000364	-111.6026313171956
-255.9999999995814	-113.4769955561883
-255.9999999999357	-115.361583776517
-255.9999999998016	-117.2566229429124
-255.9999999998	-119.1623441262689
-256.0000000001347	-121.078982628492
-255.9999999998	-123.0067781076903
-255.9999999998387	-124.9459747129444
-256.0000000000023	-126.8968212150434
-256.0000000002393	-128.8595711484109
-256.0000000000097	-130.8344829557515
-256.0000000002004	-132.8218201346217
-255.9999999999135	-134.8218513917921
-256.0000000003201	-136.8348508034594
-256.0000000000207	-138.8610979759628
-256.000000000048	-140.9008782175533
-255.9999999999814	-142.954482711703
-256.0000000002526	-145.0222086989734
-256.0000000000123	-147.1043596633304
-256.0000000000075	-149.2012455258475
-256.0000000000696	-151.3131828448036
-256.000000000026	-153.4404950223229
-255.9999999998574	-155.5835125205218
-255.9999999999725	-157.7425730801835
-256.0000000000435	-159.9180219537038
-255.9999999999278	-162.1102121415084
-256.0000000000285	-164.319504638877
-256.00000000001	-166.5462686924111
-256.0000000000981	-168.790882064445
-255.9999999998794	-171.0537313070282
-255.9999999997601	-173.335212049681
-256.0000000001413	-175.6357292914247
-255.9999999999833	-177.9556977103658
-255.9999999997024	-180.2955419815777
-256.0000000000717	-182.6556971065454
-256	-185.0366087588662
-256.0000000002713	-187.438733639064
-255.999999999919	-189.8625398455226
-255.9999999997559	-192.3085072617991
-255.9999999998793	-194.7771279542312
-255.9999999999196	-197.268906590053
-256.0000000001016	-199.7843608715437
-255.9999999997948	-202.3240219850418
-256.0000000001859	-204.8884350717566
-255.9999999999289	-207.4781597157622
-255.9999999999215	-210.0937704523524
-255.9999999995701	-212.735857298411
-256.000000000332	-215.4050263059947
-256.0000000000217	-218.1019001353741
-255.9999999996801	-220.8271186580583
-255.9999999999441	-223.5813395798116
-255.9999999998523	-226.3652390975259
-255.9999999996395	-229.1795125775225
-256.0000000002607	-232.0248752692159
-255.9999999998822	-234.9020630453109
-255.9999999998663	-237.8118331829338
-256.0000000000259	-240.7549651699022
-255.999999999918	-243.7322615551353
-256.0000000001244	-246.7445488363791
-256.0000000001354	-249.79267838294
-256.0000000000995	-252.8775274119425
-255.9999999994471	-256.0000000007041
-255.9999999995	-259.1610281498751
-255.9999999999416	-262.3615729023462
-255.9999999998856	-265.6026255056169
-255.9999999997057	-268.8852086371944
-255.9999999998436	-272.2103776916019
-255.9999999996412	-275.5792221224703
-255.99999999956	-278.9928668581882
-256.0000000001816	-282.4524737875752
-255.9999999995315	-285.9592433148662
-255.9999999995542	-289.5144159991198
-255.9999999998579	-293.1192742788429
-256.0000000000067	-296.7751442766148
-256.0000000000438	-300.4833977115274
-256.0000000002305	-304.2454538965786
-255.9999999994872	-308.0627818563596
-255.9999999999904	-311.9369025504256
-256.0000000001921	-315.8693912162811
-255.9999999999159	-319.8618798420778
-255.9999999997484	-323.9160597787433
-256.0000000006476	-328.0336844893536
-256.0000000000802	-332.216572458737
-256.0000000002404	-336.4666102661372
-255.9999999998773	-340.7857558315321
-256.0000000001505	-345.1760418526422
-256.0000000003703	-349.6395794386444
-255.9999999997486	-354.1785619590012
-255.9999999997596	-358.7952691219031
-255.9999999997902	-363.4920712945592
-255.9999999998537	-368.2714340881483
-255.999999999876	-373.1359232222496
-255.999999999876	-378.0882096892925
-255.999999999498	-383.1310752428834
-256.0000000001105	-388.2674182304509
-255.9999999997391	-393.5002598047536
-255.9999999999503	-398.8327505246638
-256.000000000009	-404.2681773980158
-255.9999999999279	-409.8099713798339
-255.9999999999897	-415.4617153775706
-255.9999999999303	-421.2271527894415
-256.0000000002614	-427.1101966296748
-256.0000000000663	-433.1149392796381
-256.0000000001129	-439.2456629236178
-255.9999999999738	-445.5068507148156
-256.000000000293	-451.903198743951
-255.9999999999918	-458.4396288723256
-256.0000000000123	-465.1213025005169
-256.0000000000254	-471.9536353610486
-256.000000000184	-478.9423134178184
-256.0000000000233	-486.0933099748859
-255.9999999999738	-493.4129040971298
-255.9999999999983	-500.9077004734059
-256.0000000001424	-508.584650840048
-255.9999999999706	-516.4510771231248
-255.9999999999818	-524.5146964561552
-255.9999999999208	-532.7836482518483
-256.0000000000856	-541.2665235322907
-255.9999999999993	-549.9723967379296
-255.9999999997071	-558.9108602583569
-255.9999999998648	-568.0920619719511
-255.999999999747	-577.5267460939085
-255.999999999909	-587.2262976827747
-255.999999999924	-597.2027911938593
-256.0000000000499	-607.4690435143459
-255.999999999285	-618.038671967578
-255.999999999738	-628.9261578471503
-255.9999999998008	-640.1469160942668
-255.9999999998815	-651.7173718299898
-255.9999999999353	-663.6550445411677
-255.9999999997884	-675.9786408272726
-255.9999999996909	-688.7081567437788
-256.0000000000794	-701.864990912278
-255.9999999998395	-715.4720697573559
-255.9999999996322	-729.5539864007478
-255.9999999997629	-744.1371549865189
-255.9999999999606	-759.2499824836559
-255.9999999994398	-774.9230603051021
-255.9999999998739	-791.1893784744693
-256.0000000003095	-808.0845654885413
-255.9999999996087	-825.6471575572052
-255.9999999998509	-843.9189014885918
-255.9999999998298	-862.9450962512507
-256.0000000002317	-882.7749790803841
-255.9999999996285	-903.4621630664919
-256.0000000008261	-925.0651344142621
-255.9999999998475	-947.6478190925407
-256.0000000001636	-971.2802304224592
-255.9999999997013	-996.0392114465751
-256.0000000010487	-1022.009288644901
-256.0000000000129	-1049.283656996603
-255.9999999997817	-1077.965320576626
-255.9999999999898	-1108.168418107996
-255.9999999995512	-1140.019769450067
-255.9999999997591	-1173.660687192116
-256.0000000001593	-1209.249107937445
-255.9999999996211	-1246.962111104026
-256.0000000001097	-1286.99890998428
-255.9999999997553	-1329.584421735776
-255.9999999997014	-1374.973551361519
-255.9999999999602	-1423.456362025231
-255.9999999995621	-1475.364353309861
-255.999999999859	-1531.078134622896
-255.9999999995739	-1591.036869398713
-255.9999999994005	-1655.7499859128
-256.0000000007008	-1725.811815787276
-255.9999999998164	-1801.92005124781
-255.9999999999533	-1884.899236178747
-255.9999999997486	-1975.730968890814
-256.000000000338	-2075.593165741968
-255.9999999998425	-2185.911723777211
-255.9999999999282	-2308.429404269381
-255.999999999727	-2445.299028065308
-255.9999999995838	-2599.211619227571
-255.9999999998317	-2773.575806092747
-255.9999999996261	-2972.774108527945
-255.9999999998365	-3202.537511591039
-255.9999999993531	-3470.507326042404
-255.9999999998268	-3787.103518202352
-255.9999999996371	-4166.914037743658
-255.9999999997645	-4631.010363996564
-255.9999999990336	-5210.999711996993
-255.999999999752	-5956.550557984281
-255.9999999996047	-6950.443690418379
-255.999999999328	-8341.68452220622
-255.9999999997428	-10428.28387125339
-255.9999999989853	-13905.60030214801
-255.999999998786	-20859.70949287571
-255.9999999972898	-41720.98980179122
